ticket,opening_time_utc,closing_time_utc,type,lots,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usc,swap_usc,profit_usc,equity_usc,margin_level,close_reason
615267123,2025-12-08T02:37:08,2025-12-08T02:37:13,buy,0.05,XAUUSDc,4206.377,4206.62,0,0,0,0,1.21,,,user
615227908,2025-12-08T02:34:05,2025-12-08T02:37:07,buy,0.05,XAUUSDc,4202.019,4206.15,0,0,0,0,20.65,,,user
615227980,2025-12-08T02:34:07,2025-12-08T02:37:07,sell,0.05,XAUUSDc,4201.524,4206.515,0,0,0,0,-24.96,,,user
615247346,2025-12-08T02:36:52,2025-12-08T02:37:06,sell,0.07,XAUUSDc,4207.103,4206.559,0,0,0,0,3.81,,,user
615210308,2025-12-08T02:32:21,2025-12-08T02:34:04,sell,0.05,XAUUSDc,4203.072,4201.7,0,0,0,0,6.86,,,user
615210268,2025-12-08T02:32:25,2025-12-08T02:34:04,buy,0.05,XAUUSDc,4203.272,4201.5740000000005,0,0,0,0,-8.49,,,user
615217148,2025-12-08T02:33:51,2025-12-08T02:34:04,buy,0.07,XAUUSDc,4201.508,4201.586,0,0,0,0,0.54,,,user
615223380,2025-12-08T02:34:02,2025-12-08T02:34:04,buy,0.1,XAUUSDc,4200.614,4201.331,0,0,0,0,7.17,,,user
615183399,2025-12-08T02:28:35,2025-12-08T02:32:17,buy,0.05,XAUUSDc,4202.196,4203.261,0,0,0,0,5.33,,,user
615183666,2025-12-08T02:28:36,2025-12-08T02:32:17,sell,0.05,XAUUSDc,4201.969,4203.421,0,0,0,0,-7.26,,,user
615189817,2025-12-08T02:29:55,2025-12-08T02:32:17,sell,0.07,XAUUSDc,4202.943,4203.421,0,0,0,0,-3.35,,,user
615197701,2025-12-08T02:30:17,2025-12-08T02:32:17,sell,0.1,XAUUSDc,4203.964,4203.352,0,0,0,0,6.12,,,user
615155581,2025-12-08T02:17:35,2025-12-08T02:28:32,buy,0.05,XAUUSDc,4201.757,4202.044,0,0,0,0,1.43,,,user
615156837,2025-12-08T02:17:37,2025-12-08T02:28:32,sell,0.05,XAUUSDc,4201.817,4202.204,0,0,0,0,-1.93,,,user
615169311,2025-12-08T02:22:19,2025-12-08T02:28:32,buy,0.07,XAUUSDc,4201.113,4202.044,0,0,0,0,6.52,,,user
615133049,2025-12-08T02:11:34,2025-12-08T02:17:28,buy,0.05,XAUUSDc,4201.631,4201.263,0,0,0,0,-1.84,,,user
615134769,2025-12-08T02:11:39,2025-12-08T02:17:28,sell,0.05,XAUUSDc,4200.571,4201.455,0,0,0,0,-4.42,,,user
615135371,2025-12-08T02:11:42,2025-12-08T02:17:28,buy,0.07,XAUUSDc,4200.823,4200.973,0,0,0,0,1.05,,,user
615144744,2025-12-08T02:15:09,2025-12-08T02:17:28,buy,0.1,XAUUSDc,4200.19,4200.973,0,0,0,0,7.83,,,user
615131919,2025-12-08T02:11:25,2025-12-08T02:11:32,buy,0.05,XAUUSDc,4200.791,4200.992,0,0,0,0,1,,,user
615121698,2025-12-08T02:07:30,2025-12-08T02:11:22,sell,0.05,XAUUSDc,4199.897,4200.769,0,0,0,0,-4.36,,,user
615122009,2025-12-08T02:07:44,2025-12-08T02:11:21,buy,0.05,XAUUSDc,4200.517,4200.609,0,0,0,0,0.46,,,user
615127345,2025-12-08T02:10:20,2025-12-08T02:11:21,buy,0.07,XAUUSDc,4199.673,4200.609,0,0,0,0,6.55,,,user
615121111,2025-12-08T02:07:23,2025-12-08T02:07:25,sell,0.05,XAUUSDc,4200.462,4200.202,0,0,0,0,1.3,,,user
615101990,2025-12-08T02:04:27,2025-12-08T02:07:21,sell,0.05,XAUUSDc,4200.36,4200.722,0,0,0,0,-1.81,,,user
615102428,2025-12-08T02:04:31,2025-12-08T02:07:21,buy,0.05,XAUUSDc,4201.465,4200.562,0,0,0,0,-4.52,,,user
615105359,2025-12-08T02:05:22,2025-12-08T02:07:21,buy,0.07,XAUUSDc,4200.651,4200.477,0,0,0,0,-1.22,,,user
615110130,2025-12-08T02:06:07,2025-12-08T02:07:20,buy,0.1,XAUUSDc,4199.361,4200.477,0,0,0,0,11.16,,,user
615088493,2025-12-08T02:01:58,2025-12-08T02:04:25,buy,0.05,XAUUSDc,4200.867,4200.488,0,0,0,0,-1.9,,,user
615088638,2025-12-08T02:01:59,2025-12-08T02:04:25,sell,0.05,XAUUSDc,4200.52,4200.659,0,0,0,0,-0.7,,,user
615097612,2025-12-08T02:04:16,2025-12-08T02:04:25,sell,0.07,XAUUSDc,4201.459,4200.659,0,0,0,0,5.6,,,user
615067410,2025-12-08T01:58:23,2025-12-08T02:01:54,sell,0.05,XAUUSDc,4199.719,4200.943,0,0,0,0,-6.12,,,user
615067771,2025-12-08T01:58:30,2025-12-08T02:01:53,buy,0.05,XAUUSDc,4199.986,4200.716,0,0,0,0,3.65,,,user
615073827,2025-12-08T02:00:02,2025-12-08T02:01:53,sell,0.07,XAUUSDc,4200.542,4200.619,0,0,0,0,-0.54,,,user
615080833,2025-12-08T02:00:49,2025-12-08T02:01:53,sell,0.1,XAUUSDc,4201.551,4200.619,0,0,0,0,9.32,,,user
615041838,2025-12-08T01:55:06,2025-12-08T01:58:19,sell,0.05,XAUUSDc,4201.942,4199.8369999999995,0,0,0,0,10.52,,,user
615042127,2025-12-08T01:55:11,2025-12-08T01:58:18,buy,0.05,XAUUSDc,4202.146,4199.677,0,0,0,0,-12.34,,,user
615044716,2025-12-08T01:55:41,2025-12-08T01:58:18,buy,0.07,XAUUSDc,4201.346,4199.775,0,0,0,0,-10.99,,,user
615052714,2025-12-08T01:57:29,2025-12-08T01:58:18,buy,0.1,XAUUSDc,4199.69,4199.652,0,0,0,0,-0.38,,,user
615058337,2025-12-08T01:57:54,2025-12-08T01:58:18,buy,0.13,XAUUSDc,4198.336,4199.652,0,0,0,0,17.11,,,user
615030802,2025-12-08T01:53:20,2025-12-08T01:55:04,buy,0.05,XAUUSDc,4201.932,4202.115,0,0,0,0,0.92,,,user
615031161,2025-12-08T01:53:23,2025-12-08T01:55:04,sell,0.05,XAUUSDc,4201.592,4202.275,0,0,0,0,-3.42,,,user
615035625,2025-12-08T01:54:11,2025-12-08T01:55:03,buy,0.07,XAUUSDc,4201.271,4202.146,0,0,0,0,6.12,,,user
615025692,2025-12-08T01:52:23,2025-12-08T01:53:12,sell,0.05,XAUUSDc,4201.752,4202.099,0,0,0,0,-1.74,,,user
615024962,2025-12-08T01:52:25,2025-12-08T01:53:12,buy,0.05,XAUUSDc,4201.988,4201.939,0,0,0,0,-0.24,,,user
615027837,2025-12-08T01:52:57,2025-12-08T01:53:12,buy,0.07,XAUUSDc,4201.112,4201.889,0,0,0,0,5.44,,,user
615023602,2025-12-08T01:52:17,2025-12-08T01:52:19,buy,0.05,XAUUSDc,4202.2609999999995,4202.5,0,0,0,0,1.19,,,user
615023321,2025-12-08T01:52:14,2025-12-08T01:52:16,buy,0.05,XAUUSDc,4201.752,4201.947,0,0,0,0,0.98,,,user
614988347,2025-12-08T01:48:37,2025-12-08T01:52:13,buy,0.05,XAUUSDc,4203.791,4201.492,0,0,0,0,-11.5,,,user
614988401,2025-12-08T01:48:40,2025-12-08T01:52:12,sell,0.05,XAUUSDc,4203.542,4202.099,0,0,0,0,7.21,,,user
614993848,2025-12-08T01:49:17,2025-12-08T01:52:11,buy,0.07,XAUUSDc,4203.236,4201.826,0,0,0,0,-9.87,,,user
614996616,2025-12-08T01:49:34,2025-12-08T01:52:10,buy,0.1,XAUUSDc,4201.1,4201.791,0,0,0,0,6.91,,,user
615014058,2025-12-08T01:51:20,2025-12-08T01:52:09,buy,0.13,XAUUSDc,4199.652,4201.291,0,0,0,0,21.3,,,user
614977032,2025-12-08T01:47:31,2025-12-08T01:48:36,buy,0.05,XAUUSDc,4204.434,4203.531,0,0,0,0,-4.51,,,user
614978127,2025-12-08T01:47:39,2025-12-08T01:48:35,sell,0.05,XAUUSDc,4203.8150000000005,4203.744,0,0,0,0,0.36,,,user
614984144,2025-12-08T01:48:25,2025-12-08T01:48:34,sell,0.07,XAUUSDc,4204.823,4203.713,0,0,0,0,7.77,,,user
614970591,2025-12-08T01:47:24,2025-12-08T01:47:28,buy,0.05,XAUUSDc,4203.697,4204.054,0,0,0,0,1.78,,,user
614958760,2025-12-08T01:46:26,2025-12-08T01:47:18,buy,0.05,XAUUSDc,4207.081,4205.635,0,0,0,0,-7.23,,,user
614958816,2025-12-08T01:46:27,2025-12-08T01:47:18,sell,0.05,XAUUSDc,4206.578,4205.795,0,0,0,0,3.91,,,user
614962647,2025-12-08T01:47:05,2025-12-08T01:47:18,sell,0.07,XAUUSDc,4207.125,4206.12,0,0,0,0,7.04,,,user
614946505,2025-12-08T01:44:14,2025-12-08T01:46:25,buy,0.05,XAUUSDc,4206.894,4206.821,0,0,0,0,-0.36,,,user
614946670,2025-12-08T01:44:22,2025-12-08T01:46:25,sell,0.05,XAUUSDc,4206.842,4206.981,0,0,0,0,-0.7,,,user
614956242,2025-12-08T01:46:17,2025-12-08T01:46:25,buy,0.07,XAUUSDc,4206.178,4206.821,0,0,0,0,4.5,,,user
614932481,2025-12-08T01:41:46,2025-12-08T01:44:12,buy,0.05,XAUUSDc,4206.938,4206.544,0,0,0,0,-1.97,,,user
614933216,2025-12-08T01:41:50,2025-12-08T01:44:12,sell,0.05,XAUUSDc,4206.609,4206.675,0,0,0,0,-0.33,,,user
614937024,2025-12-08T01:42:14,2025-12-08T01:44:12,sell,0.07,XAUUSDc,4207.134,4206.644,0,0,0,0,3.43,,,user
614922581,2025-12-08T01:40:26,2025-12-08T01:41:44,buy,0.05,XAUUSDc,4208.266,4206.678,0,0,0,0,-7.94,,,user
614922859,2025-12-08T01:40:32,2025-12-08T01:41:44,sell,0.05,XAUUSDc,4207.679,4206.889,0,0,0,0,3.95,,,user
614924701,2025-12-08T01:41:20,2025-12-08T01:41:44,buy,0.07,XAUUSDc,4206.613,4206.729,0,0,0,0,0.81,,,user
614930841,2025-12-08T01:41:41,2025-12-08T01:41:44,buy,0.1,XAUUSDc,4206.002,4206.729,0,0,0,0,7.27,,,user
614917226,2025-12-08T01:38:57,2025-12-08T01:40:24,sell,0.05,XAUUSDc,4208.193,4208.166,0,0,0,0,0.14,,,user
614917131,2025-12-08T01:39:00,2025-12-08T01:40:24,buy,0.05,XAUUSDc,4208.284,4208.006,0,0,0,0,-1.39,,,user
614920963,2025-12-08T01:40:06,2025-12-08T01:40:24,buy,0.07,XAUUSDc,4207.41,4208.006,0,0,0,0,4.17,,,user
614910291,2025-12-08T01:36:56,2025-12-08T01:38:54,sell,0.05,XAUUSDc,4207.865,4208.426,0,0,0,0,-2.8,,,user
614910200,2025-12-08T01:36:57,2025-12-08T01:38:54,buy,0.05,XAUUSDc,4208.124,4208.293,0,0,0,0,0.85,,,user
614914845,2025-12-08T01:37:56,2025-12-08T01:38:54,buy,0.07,XAUUSDc,4207.473,4208.2660000000005,0,0,0,0,5.55,,,user
614892407,2025-12-08T01:33:09,2025-12-08T01:36:54,buy,0.05,XAUUSDc,4208.814,4208.067,0,0,0,0,-3.73,,,user
614892631,2025-12-08T01:33:16,2025-12-08T01:36:54,sell,0.05,XAUUSDc,4208.831,4208.227,0,0,0,0,3.02,,,user
614903014,2025-12-08T01:36:08,2025-12-08T01:36:54,buy,0.07,XAUUSDc,4207.937,4207.966,0,0,0,0,0.2,,,user
614907531,2025-12-08T01:36:22,2025-12-08T01:36:53,buy,0.1,XAUUSDc,4207.28,4207.899,0,0,0,0,6.19,,,user
614889992,2025-12-08T01:33:00,2025-12-08T01:33:02,buy,0.05,XAUUSDc,4207.374,4208.418,0,0,0,0,5.22,,,user
614888611,2025-12-08T01:32:42,2025-12-08T01:32:59,sell,0.05,XAUUSDc,4207.563,4207.2609999999995,0,0,0,0,1.51,,,user
614874690,2025-12-08T01:30:29,2025-12-08T01:32:40,buy,0.05,XAUUSDc,4209.725,4207.767,0,0,0,0,-9.79,,,user
614875922,2025-12-08T01:30:44,2025-12-08T01:32:40,sell,0.05,XAUUSDc,4209.339,4207.973,0,0,0,0,6.83,,,user
614877735,2025-12-08T01:31:26,2025-12-08T01:32:40,buy,0.07,XAUUSDc,4207.809,4207.808,0,0,0,0,0,,,user
614885596,2025-12-08T01:32:22,2025-12-08T01:32:40,buy,0.1,XAUUSDc,4207.194,4207.78,0,0,0,0,5.86,,,user
614862493,2025-12-08T01:28:30,2025-12-08T01:30:24,buy,0.05,XAUUSDc,4209.395,4209.465,0,0,0,0,0.35,,,user
614862506,2025-12-08T01:28:33,2025-12-08T01:30:24,sell,0.05,XAUUSDc,4208.8460000000005,4209.625,0,0,0,0,-3.9,,,user
614866470,2025-12-08T01:29:43,2025-12-08T01:30:24,buy,0.07,XAUUSDc,4208.598,4209.465,0,0,0,0,6.07,,,user
614835667,2025-12-08T01:22:03,2025-12-08T01:28:29,buy,0.05,XAUUSDc,4208.822,4209.135,0,0,0,0,1.57,,,user
614836939,2025-12-08T01:22:06,2025-12-08T01:28:28,sell,0.05,XAUUSDc,4208.416,4209.3769999999995,0,0,0,0,-4.81,,,user
614847410,2025-12-08T01:24:58,2025-12-08T01:28:28,sell,0.07,XAUUSDc,4209.378,4209.365,0,0,0,0,0.09,,,user
614860832,2025-12-08T01:28:05,2025-12-08T01:28:28,sell,0.1,XAUUSDc,4210.05,4209.365,0,0,0,0,6.85,,,user
614833190,2025-12-08T01:21:56,2025-12-08T01:22:00,buy,0.05,XAUUSDc,4208.291,4208.488,0,0,0,0,0.98,,,user
614818861,2025-12-08T01:18:35,2025-12-08T01:21:54,sell,0.05,XAUUSDc,4207.462,4208.191,0,0,0,0,-3.65,,,user
614819129,2025-12-08T01:18:41,2025-12-08T01:21:54,buy,0.05,XAUUSDc,4208.093,4207.973,0,0,0,0,-0.6,,,user
614823336,2025-12-08T01:20:02,2025-12-08T01:21:53,buy,0.07,XAUUSDc,4206.971,4207.973,0,0,0,0,7.01,,,user
614818466,2025-12-08T01:18:31,2025-12-08T01:18:33,sell,0.05,XAUUSDc,4208.062,4207.678,0,0,0,0,1.92,,,user
614815119,2025-12-08T01:18:21,2025-12-08T01:18:24,buy,0.05,XAUUSDc,4207.816,4208.31,0,0,0,0,2.47,,,user
614802380,2025-12-08T01:16:40,2025-12-08T01:18:12,buy,0.05,XAUUSDc,4205.939,4206.428,0,0,0,0,2.44,,,user
614802445,2025-12-08T01:16:45,2025-12-08T01:18:12,sell,0.05,XAUUSDc,4205.851,4206.658,0,0,0,0,-4.03,,,user
614810729,2025-12-08T01:18:04,2025-12-08T01:18:12,buy,0.07,XAUUSDc,4205.674,4206.371,0,0,0,0,4.88,,,user
614771434,2025-12-08T01:10:06,2025-12-08T01:16:37,sell,0.05,XAUUSDc,4204.257,4205.8859999999995,0,0,0,0,-8.14,,,user
614773664,2025-12-08T01:10:17,2025-12-08T01:16:37,buy,0.05,XAUUSDc,4205.353,4205.514,0,0,0,0,0.8,,,user
614774811,2025-12-08T01:10:47,2025-12-08T01:16:37,sell,0.07,XAUUSDc,4205.793,4205.561,0,0,0,0,1.62,,,user
614795190,2025-12-08T01:16:01,2025-12-08T01:16:37,sell,0.1,XAUUSDc,4206.623,4205.715,0,0,0,0,9.08,,,user
614756405,2025-12-08T01:08:36,2025-12-08T01:10:05,sell,0.05,XAUUSDc,4205.27,4204.517,0,0,0,0,3.76,,,user
614757148,2025-12-08T01:08:40,2025-12-08T01:10:04,buy,0.05,XAUUSDc,4205.989,4204.357,0,0,0,0,-8.16,,,user
614761127,2025-12-08T01:09:11,2025-12-08T01:10:04,buy,0.07,XAUUSDc,4204.313,4204.399,0,0,0,0,0.6,,,user
614766549,2025-12-08T01:10:00,2025-12-08T01:10:04,buy,0.1,XAUUSDc,4203.327,4204.227,0,0,0,0,9,,,user
614733602,2025-12-08T01:06:00,2025-12-08T01:08:32,buy,0.05,XAUUSDc,4204.791,4205.381,0,0,0,0,2.95,,,user
614737238,2025-12-08T01:06:15,2025-12-08T01:08:32,sell,0.05,XAUUSDc,4204.374,4205.541,0,0,0,0,-5.84,,,user
614741674,2025-12-08T01:07:11,2025-12-08T01:08:32,sell,0.07,XAUUSDc,4206.365,4205.541,0,0,0,0,5.77,,,user
614718641,2025-12-08T01:04:54,2025-12-08T01:05:59,sell,0.05,XAUUSDc,4204.961,4204.507,0,0,0,0,2.27,,,user
614718519,2025-12-08T01:04:54,2025-12-08T01:05:59,buy,0.05,XAUUSDc,4205.469,4204.347,0,0,0,0,-5.61,,,user
614721082,2025-12-08T01:05:11,2025-12-08T01:05:59,buy,0.07,XAUUSDc,4204.906,4204.347,0,0,0,0,-3.91,,,user
614726853,2025-12-08T01:05:49,2025-12-08T01:05:58,buy,0.1,XAUUSDc,4203.071,4204.347,0,0,0,0,12.76,,,user
612988933,2025-12-05T10:03:38,2025-12-05T10:17:51,sell,0.1,XAUUSDc,4224.658,4225.39,0,0,0,0,-7.32,,,user
612988931,2025-12-05T10:03:51,2025-12-05T10:17:50,buy,0.1,XAUUSDc,4225.014,4225.276,0,0,0,0,2.62,,,user
612988789,2025-12-05T10:03:16,2025-12-05T10:03:33,sell,0.1,XAUUSDc,4225.106,4225.018,0,0,0,0,0.88,,,user
612988668,2025-12-05T10:03:07,2025-12-05T10:03:11,buy,0.1,XAUUSDc,4225.324,4225.414,0,0,0,0,0.9,,,user
612976850,2025-12-05T09:55:15,2025-12-05T10:03:04,buy,0.1,XAUUSDc,4223.828,4225.135,0,0,0,0,13.07,,,user
612976866,2025-12-05T09:55:20,2025-12-05T10:03:04,sell,0.1,XAUUSDc,4223.638,4225.295,0,0,0,0,-16.57,,,user
612979353,2025-12-05T10:00:08,2025-12-05T10:03:03,sell,0.14,XAUUSDc,4224.897,4225.2699999999995,0,0,0,0,-5.22,,,user
612987047,2025-12-05T10:02:28,2025-12-05T10:03:03,sell,0.18,XAUUSDc,4225.544,4225.01,0,0,0,0,9.61,,,user
612948192,2025-12-05T09:33:18,2025-12-05T09:55:11,buy,0.1,XAUUSDc,4221.105,4223.63,0,0,0,0,25.25,,,user
612948201,2025-12-05T09:33:19,2025-12-05T09:55:10,sell,0.1,XAUUSDc,4220.821,4223.79,0,0,0,0,-29.69,,,user
612953654,2025-12-05T09:40:11,2025-12-05T09:55:10,sell,0.14,XAUUSDc,4223.765,4223.79,0,0,0,0,-0.35,,,user
612973970,2025-12-05T09:52:06,2025-12-05T09:55:10,sell,0.18,XAUUSDc,4224.414,4223.79,0,0,0,0,11.23,,,user
612943560,2025-12-05T09:30:51,2025-12-05T09:33:14,sell,0.1,XAUUSDc,4220.767,4221.0689999999995,0,0,0,0,-3.02,,,user
612943615,2025-12-05T09:30:55,2025-12-05T09:33:14,buy,0.1,XAUUSDc,4221.141,4220.909,0,0,0,0,-2.32,,,user
612945803,2025-12-05T09:31:51,2025-12-05T09:33:14,buy,0.14,XAUUSDc,4220.32,4220.909,0,0,0,0,8.25,,,user
612929396,2025-12-05T09:23:57,2025-12-05T09:30:43,sell,0.1,XAUUSDc,4218.334,4220.835,0,0,0,0,-25.01,,,user
612929927,2025-12-05T09:24:12,2025-12-05T09:30:43,buy,0.1,XAUUSDc,4218.544,4220.578,0,0,0,0,20.34,,,user
612932551,2025-12-05T09:28:48,2025-12-05T09:30:42,sell,0.14,XAUUSDc,4221.232,4220.738,0,0,0,0,6.92,,,user
612921338,2025-12-05T09:21:57,2025-12-05T09:23:53,buy,0.1,XAUUSDc,4218.832,4218.434,0,0,0,0,-3.98,,,user
612921377,2025-12-05T09:22:04,2025-12-05T09:23:53,sell,0.1,XAUUSDc,4218.787,4218.594,0,0,0,0,1.93,,,user
612928429,2025-12-05T09:23:42,2025-12-05T09:23:53,sell,0.14,XAUUSDc,4219.113,4218.664,0,0,0,0,6.28,,,user
612914493,2025-12-05T09:19:18,2025-12-05T09:21:55,buy,0.1,XAUUSDc,4218.48,4218.397,0,0,0,0,-0.83,,,user
612914464,2025-12-05T09:19:20,2025-12-05T09:21:55,sell,0.1,XAUUSDc,4217.941,4218.557,0,0,0,0,-6.16,,,user
612918649,2025-12-05T09:21:05,2025-12-05T09:21:54,buy,0.14,XAUUSDc,4217.554,4218.397,0,0,0,0,11.8,,,user
612913772,2025-12-05T09:19:05,2025-12-05T09:19:14,buy,0.1,XAUUSDc,4217.75,4217.929,0,0,0,0,1.79,,,user
612905759,2025-12-05T09:18:22,2025-12-05T09:18:27,sell,0.1,XAUUSDc,4217.293,4216.58,0,0,0,0,7.13,,,user
612900079,2025-12-05T09:17:09,2025-12-05T09:17:22,sell,0.1,XAUUSDc,4217.949,4217.7029999999995,0,0,0,0,2.46,,,user
612896698,2025-12-05T09:14:30,2025-12-05T09:14:57,sell,0.1,XAUUSDc,4218.801,4218.58,0,0,0,0,2.21,,,user
612892790,2025-12-05T09:13:26,2025-12-05T09:13:34,sell,0.1,XAUUSDc,4220.117,4219.459,0,0,0,0,6.58,,,user
612854809,2025-12-05T08:56:28,2025-12-05T09:10:47,buy,0.1,XAUUSDc,4222.121,4219.576,0,0,0,0,-25.45,,,user
612854710,2025-12-05T08:56:52,2025-12-05T09:10:47,sell,0.1,XAUUSDc,4221.519,4219.736,0,0,0,0,17.83,,,user
612863616,2025-12-05T09:01:43,2025-12-05T09:10:47,buy,0.14,XAUUSDc,4220.956,4219.601,0,0,0,0,-18.97,,,user
612871401,2025-12-05T09:07:53,2025-12-05T09:10:47,buy,0.18,XAUUSDc,4218.392,4219.875,0,0,0,0,26.69,,,user
612838349,2025-12-05T08:49:18,2025-12-05T08:49:46,buy,0.1,XAUUSDc,4223.273,4223.47,0,0,0,0,1.97,,,user
612831215,2025-12-05T08:41:08,2025-12-05T08:41:33,buy,0.1,XAUUSDc,4224.101,4224.166,0,0,0,0,0.65,,,user
612817809,2025-12-05T08:35:04,2025-12-05T08:37:14,sell,0.1,XAUUSDc,4224.083,4224.598,0,0,0,0,-5.15,,,user
612825902,2025-12-05T08:36:25,2025-12-05T08:37:14,sell,0.14,XAUUSDc,4225.115,4224.598,0,0,0,0,7.24,,,user
612806948,2025-12-05T08:30:40,2025-12-05T08:31:16,sell,0.1,XAUUSDc,4222.868,4222.297,0,0,0,0,5.71,,,user
612801557,2025-12-05T08:29:26,2025-12-05T08:29:35,sell,0.1,XAUUSDc,4224.155,4223.876,0,0,0,0,2.79,,,user
612775545,2025-12-05T08:17:01,2025-12-05T08:25:00,sell,0.1,XAUUSDc,4222.636,4224.349,0,0,0,0,-17.13,,,user
612786628,2025-12-05T08:19:15,2025-12-05T08:24:59,sell,0.14,XAUUSDc,4224.436,4224.411,0,0,0,0,0.35,,,user
612792380,2025-12-05T08:22:55,2025-12-05T08:24:58,sell,0.18,XAUUSDc,4225.847,4224.46,0,0,0,0,24.97,,,user
612763548,2025-12-05T08:08:43,2025-12-05T08:09:06,buy,0.1,XAUUSDc,4222.671,4222.7300000000005,0,0,0,0,0.59,,,user
612760214,2025-12-05T08:06:25,2025-12-05T08:06:33,sell,0.1,XAUUSDc,4226.082,4226.031,0,0,0,0,0.51,,,user
612757563,2025-12-05T08:03:31,2025-12-05T08:05:04,sell,0.1,XAUUSDc,4225.629,4225.507,0,0,0,0,1.22,,,user
612753731,2025-12-05T08:02:13,2025-12-05T08:02:22,sell,0.1,XAUUSDc,4225.506,4225.111,0,0,0,0,3.95,,,user
612752916,2025-12-05T08:00:18,2025-12-05T08:00:20,sell,0.1,XAUUSDc,4225.074,4224.9439999999995,0,0,0,0,1.3,,,user
612746474,2025-12-05T07:59:46,2025-12-05T07:59:50,sell,0.1,XAUUSDc,4224.332,4224.092,0,0,0,0,2.4,,,user
612728229,2025-12-05T07:45:39,2025-12-05T07:51:04,sell,0.1,XAUUSDc,4224.031,4224.17,0,0,0,0,-1.39,,,user
612731285,2025-12-05T07:48:12,2025-12-05T07:51:04,sell,0.14,XAUUSDc,4224.806,4224.021,0,0,0,0,10.99,,,user
612722469,2025-12-05T07:43:10,2025-12-05T07:43:35,sell,0.1,XAUUSDc,4225.963,4225.572,0,0,0,0,3.91,,,user
612719077,2025-12-05T07:37:24,2025-12-05T07:38:14,sell,0.1,XAUUSDc,4227.126,4227.005,0,0,0,0,1.21,,,user
612716020,2025-12-05T07:36:18,2025-12-05T07:36:37,buy,0.1,XAUUSDc,4227.454,4227.61,0,0,0,0,1.56,,,user
612705283,2025-12-05T07:32:26,2025-12-05T07:33:51,buy,0.1,XAUUSDc,4227.499,4227.7,0,0,0,0,2.01,,,user
612703512,2025-12-05T07:30:05,2025-12-05T07:30:05,sell,0.1,XAUUSDc,4229.955,4229.758,0,0,0,0,1.97,,,user
612637290,2025-12-05T06:52:58,2025-12-05T07:29:33,sell,0.1,XAUUSDc,4224.008,4230.716,0,0,0,0,-67.08,,,user
612639568,2025-12-05T06:56:33,2025-12-05T07:29:33,sell,0.14,XAUUSDc,4224.937,4230.692,0,0,0,0,-80.57,,,user
612644042,2025-12-05T07:00:05,2025-12-05T07:29:32,buy,0.1,XAUUSDc,4225.652,4230.532,0,0,0,0,48.8,,,user
612645312,2025-12-05T07:00:24,2025-12-05T07:29:32,buy,0.14,XAUUSDc,4226.383,4230.532,0,0,0,0,58.09,,,user
612646111,2025-12-05T07:00:34,2025-12-05T07:29:32,sell,0.18,XAUUSDc,4226.174,4230.719,0,0,0,0,-81.81,,,user
612646286,2025-12-05T07:01:01,2025-12-05T07:29:32,buy,0.18,XAUUSDc,4227.142,4230.689,0,0,0,0,63.84,,,user
612648637,2025-12-05T07:01:07,2025-12-05T07:29:32,sell,0.23,XAUUSDc,4226.881,4230.696,0,0,0,0,-87.75,,,user
612648379,2025-12-05T07:08:33,2025-12-05T07:29:32,buy,0.23,XAUUSDc,4227.791,4230.5650000000005,0,0,0,0,63.81,,,user
612658426,2025-12-05T07:09:28,2025-12-05T07:29:31,buy,0.28,XAUUSDc,4228.682,4230.536,0,0,0,0,51.91,,,user
612661294,2025-12-05T07:10:06,2025-12-05T07:29:31,buy,0.36,XAUUSDc,4229.348,4230.461,0,0,0,0,40.07,,,user
612665948,2025-12-05T07:10:33,2025-12-05T07:29:31,buy,0.44,XAUUSDc,4229.985,4230.421,0,0,0,0,19.18,,,user
612660165,2025-12-05T07:10:42,2025-12-05T07:29:31,sell,0.28,XAUUSDc,4229.455,4230.621,0,0,0,0,-32.65,,,user
612668364,2025-12-05T07:11:09,2025-12-05T07:29:31,buy,0.55,XAUUSDc,4230.634,4230.3640000000005,0,0,0,0,-14.85,,,user
612634981,2025-12-05T06:50:13,2025-12-05T06:50:16,sell,0.1,XAUUSDc,4224.55,4224.321,0,0,0,0,2.29,,,user
612631622,2025-12-05T06:47:18,2025-12-05T06:47:35,buy,0.1,XAUUSDc,4225.577,4225.703,0,0,0,0,1.26,,,user
612624047,2025-12-05T06:43:08,2025-12-05T06:43:11,buy,0.1,XAUUSDc,4226.243,4226.436,0,0,0,0,1.93,,,user
612617513,2025-12-05T06:39:40,2025-12-05T06:39:45,sell,0.1,XAUUSDc,4226.658,4226.456,0,0,0,0,2.02,,,user
612603051,2025-12-05T06:37:53,2025-12-05T06:37:58,sell,0.1,XAUUSDc,4227.245,4227.0779999999995,0,0,0,0,1.67,,,user
612595303,2025-12-05T06:25:17,2025-12-05T06:32:33,buy,0.1,XAUUSDc,4228.34,4224.836,0,0,0,0,-35.04,,,user
612598509,2025-12-05T06:27:12,2025-12-05T06:32:33,sell,0.1,XAUUSDc,4227.624,4224.996,0,0,0,0,26.28,,,user
612598979,2025-12-05T06:30:24,2025-12-05T06:32:33,sell,0.14,XAUUSDc,4225.792,4224.996,0,0,0,0,11.15,,,user
612586248,2025-12-05T06:24:37,2025-12-05T06:24:38,buy,0.1,XAUUSDc,4227.748,4227.849,0,0,0,0,1.01,,,user
